h1,h2,h3,h4,p1,p2,p3,p4,pt,   cost
1.091619475,2.628806998,3.093780212,4.843095581,7.00618283,3.151276467,3.474505635,14.54803507,28.18,10007.02343
2.732686144,3.052801976,3.353662794,4.153096803,7.977299986,3.675774202,3.97395566,15.99297015,31.62,10007.02377
1.678677862,3.506281788,3.646980203,4.164631758,7.89888685,3.669529694,3.943730045,16.1078535,31.62000009,10007.02527
2.415607604,3.869762974,4.000717684,4.665288372,7.071136359,3.280949409,3.530926961,14.29698727,28.18,10007.02747
1.119748913,1.756202901,4.16968618,4.86189428,7.106440809,3.148602077,3.388428437,14.53652868,28.18,10007.02752
2.634393847,2.758386236,4.122098793,4.696892362,7.131367122,3.263120504,3.505715392,14.27979698,28.18,10007.02915
1.775662005,2.83873045,2.9036387,4.804444713,7.080342514,3.19183845,3.536233915,14.37158512,28.18,10007.0299
1.025939875,1.546411591,3.716435674,4.341655959,7.984650204,3.53445829,3.803533511,16.297358,31.62,10007.03081
3.743200353,3.967431519,4.590716964,4.638179762,7.106545651,3.27409103,3.575786172,14.22357579,28.17999864,10007.03435
3.559644778,3.924588997,3.983645203,4.665182172,7.102173326,3.298168337,3.54919487,14.23046346,28.17999999,10007.03444
1.697065905,2.333520336,4.357516048,4.76921769,7.111955585,3.226961753,3.45645648,14.38462615,28.17999997,10007.03475
2.148152655,2.95408481,4.568472556,4.708212269,7.098085819,3.269711606,3.489444537,14.32275829,28.18000025,10007.03536
1.659729037,2.121233424,4.036456504,4.245037791,7.9900904,3.635352186,3.883303024,16.11125409,31.6199997,10007.03849
1.331501443,2.296801246,3.660663374,4.285593591,7.93493612,3.61318666,3.886361292,16.18551593,31.62,10007.04305
1.198937578,3.110172094,3.482800832,4.852178613,6.997244869,3.194297002,3.481422238,14.50703589,28.18,10007.04433
1.400862624,3.43504877,3.989923086,4.797954872,7.012098284,3.235173453,3.485805313,14.44692294,28.17999999,10007.04634
1.51001732,2.729034505,4.055949326,4.820022415,7.062653971,3.224836259,3.471387741,14.42112203,28.18,10007.04822
1.967522904,2.376996921,2.38761344,4.950105661,7.128286128,3.144379478,3.563207746,14.34412665,28.18,10007.05007
1.29913106,2.543466201,2.587374745,4.973870778,7.049145809,3.134744706,3.521236845,14.47487264,28.18,10007.0524
1.422884554,1.571338556,4.858579241,4.915160275,7.187499356,2.987276045,3.563733297,14.44140085,28.17990955,10007.05253
2.14233011,2.486985235,3.449678356,4.845595003,7.129351262,3.218687952,3.50857005,14.32339074,28.18,10007.0528
2.371553081,2.428265463,2.915512771,4.893265785,7.145492143,3.195341358,3.538334196,14.3008323,28.18,10007.05621
2.225606345,2.548302079,3.340945937,4.864289014,7.128880141,3.218572777,3.517889204,14.31465788,28.18,10007.05798
1.052099303,1.919869016,2.224646776,4.503316799,7.927814278,3.478717924,3.928227487,16.28524031,31.62,10007.05882
1.52172003,3.67331384,4.735890304,4.802389033,7.016832658,3.26518545,3.479406821,14.41857628,28.18000121,10007.06074
1.711656013,2.482838124,3.973239278,4.871803778,7.100325057,3.222938177,3.474621997,14.38211477,28.18,10007.06191
1.676838881,2.791622891,3.854742444,4.308925229,7.935017241,3.658690934,3.91811172,16.10818011,31.62000001,10007.06738
1.247336185,3.069481437,4.860674936,4.869175841,7.007739078,2.028123182,4.653273513,14.49085719,28.17999296,10007.06741
2.002871992,2.238884261,4.215972195,4.884406369,7.143504806,3.229830231,3.467023448,14.33964152,28.18,10007.06831
2.478795444,2.831277659,3.128436354,4.900278809,7.120743279,3.223948671,3.543597175,14.29171088,28.18,10007.07024
3.029773125,3.148470929,3.815074195,4.831723431,7.121292818,3.270780109,3.532898215,14.25502886,28.18,10007.07069
1.385903419,3.005694157,3.525620867,4.927354206,7.030963175,3.207311668,3.490949656,14.4507755,28.18,10007.0707
1.044654994,1.352231957,3.202697715,4.52817309,8.035445588,3.49184536,3.804082134,16.28862692,31.62,10007.07139
1.771448521,2.214480096,4.246814307,4.910870173,7.129659198,3.221307633,3.456778284,14.37225489,28.18,10007.07206
1.616952833,3.361312331,4.231550206,4.865277413,7.039139652,3.252658294,3.488978433,14.39922361,28.17999999,10007.07254
2.20497942,2.92678438,3.535961491,4.888704269,7.102456211,3.238987888,3.521796415,14.31675949,28.18,10007.07335
2.489931723,3.181949861,4.729947377,4.8193231,7.101977217,3.280177327,3.507031572,14.29080872,28.17999484,10007.07433
2.619612503,2.658157591,3.396850383,4.905004863,7.137666251,3.233537734,3.527928092,14.28086792,28.18,10007.07558
1.002125255,4.421522504,4.742689479,4.907481118,6.914208826,3.232905787,3.443944967,14.58894032,28.1799999,10007.07721
1.475189544,3.013486021,4.449431146,4.913142103,7.041451109,3.242430604,3.467178789,14.4289395,28.18,10007.08155
1.684166404,2.996963857,3.714726811,4.931970086,7.063394133,3.230262107,3.499460982,14.38688278,28.18,10007.08164
2.350711083,4.202308654,4.368643364,4.836425655,7.059646045,3.294369133,3.523283514,14.30270222,28.18000091,10007.08218
2.116283318,4.630222151,4.810852686,4.831059949,7.057504508,3.218046388,3.578162164,14.32626977,28.17998283,10007.08482
1.16708852,2.919867047,4.386998736,4.979656095,7.002032518,3.215802037,3.443748935,14.51841653,28.18000002,10007.08862
1.469167903,4.041092352,4.080772505,4.925040649,6.998599433,3.252976747,3.498093447,14.43032732,28.17999695,10007.08927
3.304595339,3.416031328,3.837579997,4.88560444,7.115716785,3.281198929,3.541779825,14.24130446,28.18,10007.09006
1.664282931,2.266778743,4.200385549,4.995074552,7.11536251,3.218067184,3.456140616,14.39042969,28.18,10007.09377
2.420664659,3.795349289,4.21805851,4.332297134,7.933609951,3.715624529,3.95420939,16.01655595,31.61999982,10007.09599
1.535947053,2.853215201,4.312320112,4.974862909,7.057474978,3.237549504,3.469443455,14.41553205,28.17999999,10007.09646
1.673117965,3.149076171,3.920224586,4.972085281,7.054355142,3.240856962,3.495944649,14.38884324,28.18,10007.09709
1.095032605,2.075148023,2.920302414,4.543548256,7.917642963,3.54665967,3.889089959,16.26660741,31.62,10007.09714
1.700182813,2.906898581,4.259995997,4.385853684,7.930001387,3.673427022,3.912485344,16.10408602,31.61999978,10007.09767
1.152546202,2.17401683,2.480480769,4.574330463,7.918077976,3.527476142,3.930623794,16.24382209,31.62,10007.09895
1.432272191,3.726840143,3.901602413,4.408035551,7.864720542,3.669937888,3.926245413,16.15909575,31.61999959,10007.10244
1.595089831,3.595684217,4.939975718,4.95694294,7.027459186,2.177996414,4.571082445,14.40346198,28.18000003,10007.10638
2.175007447,2.283833925,3.933997794,4.435664131,8.008988031,3.65846658,3.912661118,16.03988427,31.62,10007.10666
1.892192659,3.387574733,3.942189935,4.984779301,7.060476388,3.255806891,3.509473015,14.35424371,28.18,10007.10681
1.527420273,2.475709224,4.029505227,4.456589005,7.94328767,3.645592338,3.893770667,16.13734933,31.62000001,10007.10827
4.460064799,4.768741853,4.774366576,4.875820294,7.160557121,3.207759202,3.609536478,14.20213009,28.17998289,10007.11031
1.135205892,1.612678593,3.51802948,4.592472361,7.994818822,3.545241057,3.829491384,16.25044874,31.62,10007.11115
1.008588091,2.338119873,2.492790278,4.62655444,7.870975775,3.521062407,3.9222193,16.30574252,31.62,10007.1119
1.076078026,1.632570619,4.255829774,4.621349929,7.978940489,3.565702869,3.800706312,16.27465034,31.62000001,10007.1275
2.937245289,4.053674262,4.407504721,4.412822637,7.950577972,2.911312055,4.777678861,15.98022757,31.61979646,10007.12769
1.891004292,2.302643952,2.609295796,4.602923612,7.989936808,3.586204131,3.969449296,16.07440976,31.62,10007.12986
3.091276132,3.526089364,3.796733292,4.46624001,7.965989932,3.709402848,3.972861252,15.97174551,31.61999954,10007.13483
1.51805007,3.900572745,4.054739016,4.501656378,7.86850712,3.682746147,3.92937684,16.13936991,31.62000002,10007.13574
1.255561958,2.291463339,2.808272156,4.650476066,7.92408715,3.565796974,3.921887818,16.20822806,31.62,10007.13608
1.762195723,2.606741815,4.088878874,4.527902891,7.954943614,3.663372474,3.90794695,16.09373693,31.61999997,10007.13647
2.616134517,3.851621568,3.912582603,4.477892987,7.939397769,3.711938476,3.967542031,16.00112169,31.61999996,10007.13931
1.388914555,2.746616792,3.484773602,4.582906871,7.907045494,3.627999232,3.914961926,16.16999335,31.62,10007.1397
2.679753693,3.06879121,4.357682237,4.496022028,7.974721091,3.708967335,3.939727343,15.99658445,31.62000022,10007.14394
1.841400676,2.888887377,3.665516285,4.564057815,7.942310804,3.661671923,3.934484842,16.08153243,31.62,10007.14666
2.091783866,2.603950199,4.087267214,4.548650543,7.977500814,3.674394127,3.919074627,16.04903043,31.62,10007.14678
1.935213923,3.256215337,4.237047622,4.534985911,7.929370194,3.693011511,3.929248496,16.06836945,31.61999965,10007.14961
1.491536856,1.656147953,2.767048842,4.741766864,8.039293042,3.537043196,3.898439058,16.1452247,31.62,10007.15152
1.787727293,3.257702725,3.588993116,4.583585477,7.918640132,3.666522734,3.945152418,16.08968472,31.62,10007.15428
1.195617451,4.255017935,4.465893008,4.576015242,7.814013963,3.669011665,3.908794511,16.22821567,31.62003581,10007.156
1.178831689,1.369543631,2.706875099,4.838765905,8.058010739,3.47920541,3.84863509,16.23414876,31.62,10007.15664
1.00829728,2.44376727,3.544762768,4.728027218,7.861659388,3.585174392,3.86728072,16.3058855,31.62,10007.16598
2.631967779,3.405808056,4.150034319,4.570914345,7.956826138,3.711112803,3.952089103,15.99997194,31.61999998,10007.16697
1.489811114,3.04297613,3.611745012,4.665318232,7.901506319,3.64800308,3.924877587,16.14561302,31.62,10007.17145
3.104634099,3.598870576,4.531344662,4.560034937,7.964333167,3.677691629,4.00691092,15.97105623,31.61999195,10007.17152
1.891969149,1.926610226,3.657447748,4.702086185,8.032385714,3.619962328,3.893377035,16.07427492,31.62,10007.17164
1.118807512,2.358796115,2.55803286,4.827043998,7.893520339,3.539324934,3.930250327,16.2569044,31.62,10007.17668
1.069368645,1.581848361,4.472533528,4.7931385,7.987303122,3.565634282,3.789493986,16.27756309,31.61999448,10007.17722
1.482145329,3.460749499,3.503481581,4.699454407,7.880803039,3.653208846,3.938639281,16.14734884,31.62,10007.18333
1.304306741,1.932182611,2.220705423,4.903790325,7.972102008,3.502122611,3.952429972,16.19334541,31.62,10007.18378
1.494001751,2.843499301,4.284049557,4.70165035,7.913505965,3.66419773,3.897624663,16.14467163,31.61999999,10007.18807
1.203932194,2.880532499,2.915854535,4.802889981,7.870926134,3.590407721,3.933360363,16.22530578,31.62,10007.18938
2.415607604,3.869762974,4.000717684,4.665288372,7.930915498,3.711049575,3.961045438,16.01698727,31.61999778,10007.19485
1.234394066,1.361634644,2.902399233,4.959266061,8.069677181,3.495361623,3.839904162,16.21505703,31.62,10007.19648
1.103814634,1.510876135,4.598134202,4.864181864,8.009449949,3.564849139,3.782726366,16.26297467,31.62000012,10007.197
1.091619475,2.628806998,3.093780212,4.843095581,7.866182813,3.581276476,3.904505644,16.26803507,31.62,10007.19727
2.634393847,2.758386236,4.122098793,4.696892362,7.991366943,3.693120417,3.935715657,15.99979698,31.62,10007.19741
3.743200353,3.967431519,4.590716964,4.638179762,7.966743937,3.5416579,4.168011426,15.94357647,31.61998973,10007.20002
3.559644778,3.924588997,3.983645203,4.665182172,7.96217103,3.728169504,3.979196013,15.95046346,31.62000001,10007.20105
1.119748913,1.756202901,4.16968618,4.86189428,7.966440815,3.578602077,3.818428429,16.25652868,31.62,10007.20154
1.775662005,2.83873045,2.9036387,4.804444713,7.940342534,3.62183844,3.966233906,16.09158512,31.62,10007.20171
2.148152655,2.95408481,4.568472556,4.708212269,7.957959435,3.699533394,3.919745144,16.04275817,31.61999614,10007.20332
1.697065905,2.333520336,4.357516048,4.76921769,7.971956216,3.656957117,3.886460524,16.10462617,31.62000003,10007.20483
1.400862624,3.43504877,3.989923086,4.797954872,7.872097005,3.665174216,3.915805837,16.16692294,31.62,10007.21609
1.198937578,3.110172094,3.482800832,4.852178613,7.857244866,3.624296998,3.911422246,16.22703589,31.62,10007.21612
1.51001732,2.729034505,4.055949326,4.820022415,7.922653989,3.654835957,3.901388019,16.14112203,31.62,10007.2185
2.14233011,2.486985235,3.449678356,4.845595003,7.989351262,3.648687952,3.93857005,16.04339074,31.62,10007.22343
1.967522904,2.376996921,2.38761344,4.950105661,7.988286128,3.574379478,3.993207746,16.06412665,31.62,10007.22447
1.422884554,1.571338556,4.858579241,4.915160275,8.047525174,3.424217941,3.986905213,16.16144608,31.6200944,10007.22551
1.29913106,2.543466201,2.587374745,4.973870778,7.909145809,3.564744706,3.951236845,16.19487264,31.62,10007.22732
2.371553081,2.428265463,2.915512771,4.893265785,8.005492146,3.625341355,3.968334195,16.0208323,31.62,10007.22803
2.225606345,2.548302079,3.340945937,4.864289014,7.98888014,3.648572772,3.947889209,16.03465788,31.62,10007.22864
1.52172003,3.67331384,4.735890304,4.802389033,7.878491886,3.664504693,3.938248874,16.13857567,31.61982113,10007.22904
1.711656013,2.482838124,3.973239278,4.871803778,7.96032507,3.652938109,3.904622049,16.10211477,31.62,10007.23238
1.247336185,3.069481437,4.860674936,4.869175841,7.867471793,2.522481006,5.019199324,16.21086071,31.62001283,10007.2372
2.002871992,2.238884261,4.215972195,4.884406369,8.003504786,3.659830121,3.897023572,16.05964152,31.62,10007.23849
3.029773125,3.148470929,3.815074195,4.831723431,7.981292834,3.700780068,3.962898236,15.97502886,31.62,10007.23887
2.478795444,2.831277659,3.128436354,4.900278809,7.98074328,3.65394867,3.973597175,16.01171088,31.62,10007.24072
1.616952833,3.361312331,4.231550206,4.865277413,7.89914008,3.682653403,3.9189829,16.11922362,31.62,10007.24162
2.489931723,3.181949861,4.729947377,4.8193231,7.962905191,3.693270198,3.952999191,16.0108113,31.61998588,10007.2417
1.385903419,3.005694157,3.525620867,4.927354206,7.890963194,3.637311657,3.920949649,16.1707755,31.62,10007.24202
1.771448521,2.214480096,4.246814307,4.910870173,7.989659525,3.65130739,3.886778142,16.09225489,31.61999994,10007.24269
2.20497942,2.92678438,3.535961491,4.888704269,7.962456211,3.668987885,3.951796417,16.03675949,31.62,10007.24311
2.619612503,2.658157591,3.396850383,4.905004863,7.997666248,3.663537711,3.957928114,16.00086792,31.62,10007.24562
1.002125255,4.421522504,4.742689479,4.907481118,7.771256225,3.662053187,3.877748609,16.30894037,31.61999839,10007.24715
2.350711083,4.202308654,4.368643364,4.836425655,7.919471551,3.72445422,3.95337208,16.02270176,31.61999961,10007.24926
1.475189544,3.013486021,4.449431146,4.913142103,7.901451074,3.672430768,3.897178665,16.1489395,31.62,10007.2512
2.116283318,4.630222151,4.810852686,4.831059949,7.911886056,2.684582731,4.97728121,16.04627836,31.62002835,10007.25133
1.684166404,2.996963857,3.714726811,4.931970086,7.923394139,3.660262142,3.929460942,16.10688278,31.62,10007.25189
3.304595339,3.416031328,3.837579997,4.88560444,7.975717165,3.71119857,3.971779812,15.96130446,31.62000001,10007.25787
1.469167903,4.041092352,4.080772505,4.925040649,7.858565596,3.683025372,3.92808186,16.15033023,31.62000305,10007.25845
1.16708852,2.919867047,4.386998736,4.979656095,7.86203257,3.64580181,3.873749056,16.23841652,31.61999996,10007.25964
1.664282931,2.266778743,4.200385549,4.995074552,7.975362602,3.648067078,3.886140632,16.11042969,31.62,10007.26471
1.535947053,2.853215201,4.312320112,4.974862909,7.917474906,3.667549461,3.899443581,16.13553206,31.62000001,10007.26645
1.673117965,3.149076171,3.920224586,4.972085281,7.91435511,3.670857105,3.925944542,16.10884325,31.62,10007.26692
1.595089831,3.595684217,4.939975718,4.95694294,7.88732693,3.295335667,4.313875411,16.12346197,31.61999998,10007.27479
4.460064799,4.768741853,4.774366576,4.875820294,7.955758891,3.762188034,3.979978671,15.92213864,31.62006424,10007.27566
1.892192659,3.387574733,3.942189935,4.984779301,7.920480519,3.685804807,3.939470968,16.07424371,31.62,10007.27597
1.178831689,1.369543631,2.706875099,4.838765905,8.058010739,3.47920541,3.84863509,16.23414876,31.62,10007.15664
1.00829728,2.44376727,3.544762768,4.728027218,7.861659388,3.585174392,3.86728072,16.3058855,31.62,10007.16598
2.631967779,3.405808056,4.150034319,4.570914345,7.956826138,3.711112803,3.952089103,15.99997194,31.61999998,10007.16697
1.489811114,3.04297613,3.611745012,4.665318232,7.901506319,3.64800308,3.924877587,16.14561302,31.62,10007.17145
3.104634099,3.598870576,4.531344662,4.560034937,7.964333167,3.677691629,4.00691092,15.97105623,31.61999195,10007.17152
1.891969149,1.926610226,3.657447748,4.702086185,8.032385714,3.619962328,3.893377035,16.07427492,31.62,10007.17164
1.118807512,2.358796115,2.55803286,4.827043998,7.893520339,3.539324934,3.930250327,16.2569044,31.62,10007.17668
1.069368645,1.581848361,4.472533528,4.7931385,7.987303122,3.565634282,3.789493986,16.27756309,31.61999448,10007.17722
1.482145329,3.460749499,3.503481581,4.699454407,7.880803039,3.653208846,3.938639281,16.14734884,31.62,10007.18333
1.304306741,1.932182611,2.220705423,4.903790325,7.972102008,3.502122611,3.952429972,16.19334541,31.62,10007.18378
1.494001751,2.843499301,4.284049557,4.70165035,7.913505965,3.66419773,3.897624663,16.14467163,31.61999999,10007.18807
1.203932194,2.880532499,2.915854535,4.802889981,7.870926134,3.590407721,3.933360363,16.22530578,31.62,10007.18938
2.415607604,3.869762974,4.000717684,4.665288372,7.930915498,3.711049575,3.961045438,16.01698727,31.61999778,10007.19485
1.234394066,1.361634644,2.902399233,4.959266061,8.069677181,3.495361623,3.839904162,16.21505703,31.62,10007.19648
1.103814634,1.510876135,4.598134202,4.864181864,8.009449949,3.564849139,3.782726366,16.26297467,31.62000012,10007.197
1.091619475,2.628806998,3.093780212,4.843095581,7.866182813,3.581276476,3.904505644,16.26803507,31.62,10007.19727
2.634393847,2.758386236,4.122098793,4.696892362,7.991366943,3.693120417,3.935715657,15.99979698,31.62,10007.19741
